ID,DATA,MONTANTE,CAT_Animais de estimação,CAT_Cabeleireiro e Barbeiro,CAT_Cafés e Pastelarias,CAT_Carro e Transportes,CAT_Casa,CAT_Combustível,CAT_Compras e Serviços,CAT_Diversos,CAT_Educação,CAT_Empréstimos e Rendas,CAT_Hobbies,CAT_Investimentos e Poupanças,CAT_Lazer e Viagens,CAT_Levantamentos,CAT_Não categorizadas,CAT_Ordenado e Subsídios,CAT_Outros Rendimentos,CAT_Restaurantes e Bares,CAT_Saúde e Bem estar,CAT_Seguros,CAT_Subscrições,CAT_Supermercado,CAT_Taxas e Impostos,CAT_Tecnologia,CAT_Telecomunicações,CAT_Vestuário e Calçado,"CAT_Água, luz e gás",target
1704,2022-03-06,-595.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0
1704,2022-03-13,-131.8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,2022-03-20,-167.26999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1704,2022-03-27,-65.99000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0
1704,2022-04-03,598.83,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,5,0,0,0,0,0,0
1704,2022-04-10,-356.84,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,1,2,1,0,0,0,0
1704,2022-04-17,-221.68,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,1,1,0,2,0,0,0,0,0,0
1704,2022-04-24,-89.59,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,5,0,0,0,0,0,0
1704,2022-05-01,909.6999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1705,2022-01-02,-28.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1705,2022-01-09,-886.56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0,0,0,1
1705,2022-01-16,1227.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
1705,2022-01-23,-339.65,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1705,2022-01-30,-354.69,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,1
1705,2022-02-06,-404.76,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1
1705,2022-02-13,1243.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,3,0,0,0,0,0,1
1705,2022-02-20,-383.52,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1705,2022-02-27,-659.34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,1,0,0,0,0,1
1705,2022-03-06,-296.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1705,2022-03-13,1470.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1
1705,2022-03-20,-345.59000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,0,0,1
1705,2022-03-27,-539.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,5,0,0,0,0,0,1
1705,2022-04-03,-77.74000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1705,2022-04-10,-439.21999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,8,1,0,0,0,0,0,0,0,0,1
1705,2022-04-17,680.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,0,0,2,0,0,0,1,0,1
1705,2022-04-24,-409.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1
1705,2022-05-01,-331.54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,1,0,1
1706,2022-01-02,-156.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
1706,2022-01-09,1406.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,14,0,0,0,0,0,5,1,0,0,0,0
1706,2022-01-16,-1888.02,0,0,0,0,0,1,0,1,0,0,0,0,0,3,6,0,11,0,0,0,0,1,0,0,0,0,1,0
1706,2022-01-23,-2302.8900000000003,0,0,0,1,0,0,1,5,0,0,0,0,0,0,2,0,21,0,0,0,0,1,0,0,0,1,0,0
1706,2022-01-30,3722.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,2,0
1706,2022-02-06,-380.83000000000004,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,13,0,0,0,0,1,4,0,0,0,0,0
1706,2022-02-13,-1121.98,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,13,0,0,0,0,0,1,0,0,0,0,0
1706,2022-02-20,-116.49000000000001,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1706,2022-02-27,-250.48,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,11,0,0,0,0,0,9,0,0,0,2,0
1706,2022-03-06,-674.0600000000002,0,0,0,1,0,0,0,5,0,1,0,0,0,0,2,0,9,0,0,0,0,0,4,0,0,0,1,0
1706,2022-03-13,-205.82000000000005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,21,0,0,0,0,1,1,0,0,0,0,0
1706,2022-03-20,27.32000000000002,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,0,15,0,0,0,0,0,0,0,0,0,1,0
1706,2022-03-27,911.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0
1706,2022-04-03,-698.83,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0
1706,2022-04-10,865.2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,2,0,14,0,0,0,0,1,4,0,0,0,1,0
1706,2022-04-17,-1202.98,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,8,0,0,0,0,1,1,0,0,0,0,0
1706,2022-04-24,1320.91,0,0,0,0,0,1,1,4,0,0,0,0,0,4,6,0,18,1,0,0,0,1,2,0,0,0,0,0
1706,2022-05-01,-549.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0
1707,2022-01-02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-01-09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-01-16,-59.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
1707,2022-01-23,44.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1707,2022-01-30,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
1707,2022-02-06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-02-13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-02-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1707,2022-02-27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-03-06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-03-13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-03-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-03-27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-04-03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-04-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-04-17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-04-24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2022-05-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1708,2022-01-02,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1708,2022-01-09,-35.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,4,0,1,0,0,1
1708,2022-01-16,24.64,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1
1708,2022-01-23,63.02000000000003,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,3,1,0,0,0,3,1,0,0,2,0,1
1708,2022-01-30,22.860000000000014,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,1,0,0,9,0,0,0,0,1,1
1708,2022-02-06,-65.32,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,3,1,0,0,0,5,0,0,1,0,0,1
1708,2022-02-13,8.569999999999993,0,0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,2,1,0,0,0,4,0,0,0,4,0,1
1708,2022-02-20,39.11,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,6,0,0,0,2,0,1
1708,2022-02-27,223.98,0,0,0,0,0,0,1,0,0,0,0,2,0,1,5,1,0,1,1,0,0,9,0,0,0,0,0,1
1708,2022-03-06,-321.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,4,0,0,1,0,1,1
1708,2022-03-13,59.559999999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,6,0,0,0,0,0,1
1708,2022-03-20,43.350000000000016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,6,1,0,0,0,0,1
1708,2022-03-27,301.12,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,7,1,0,0,0,0,1
1708,2022-04-03,-293.46000000000004,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,1,2,1,0,0,4,0,0,0,1,1,1
1708,2022-04-10,-26.550000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,6,0,0,1,0,0,1
1708,2022-04-17,-64.93,0,0,0,0,0,2,1,0,0,0,0,0,0,3,3,0,3,2,0,0,0,2,0,0,0,2,0,1
1708,2022-04-24,643.8099999999998,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,3,0,0,0,3,1,0,0,0,0,1
1708,2022-05-01,-503.67,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,2,1,0,0,7,0,0,0,0,0,1
1709,2022-01-02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-01-09,-500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-01-16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-01-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-01-30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-02-06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-02-13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-02-20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-02-27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-03-06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-03-13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-03-20,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1709,2022-03-27,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1709,2022-04-03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-04-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-04-17,-500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2022-04-24,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1709,2022-05-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,2022-01-02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,2022-01-09,-1919.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,3,0,1,0
1710,2022-01-16,-305.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1710,2022-01-23,189.17000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1710,2022-01-30,2280.26,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0
1710,2022-02-06,1236.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0
1710,2022-02-13,-1467.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0
1710,2022-02-20,-2294.2999999999997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
1710,2022-02-27,555.8999999999999,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1710,2022-03-06,-1537.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1710,2022-03-13,1553.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,0,1,0
1710,2022-03-20,-32.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1710,2022-03-27,1078.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,1,0,0,0,0
1710,2022-04-03,1276.32,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0
1710,2022-04-10,3539.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,3,0,1,0
1710,2022-04-17,-351.77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0
1710,2022-04-24,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1710,2022-05-01,2018.42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1711,2022-01-02,-235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1711,2022-01-09,-100.83,0,0,0,1,0,4,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,1
1711,2022-01-16,-250.08,0,0,0,1,0,5,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,5,0,0,1,0,0,1
1711,2022-01-23,-303.63,0,0,0,1,0,5,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,4,1,0,0,0,0,1
1711,2022-01-30,675.2299999999999,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,1
1711,2022-02-06,-615.54,0,0,0,2,0,5,0,1,0,0,0,1,0,0,2,0,0,0,2,1,0,5,3,0,0,0,0,1
1711,2022-02-13,-265.9900000000001,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,0,0,1
1711,2022-02-20,-247.01,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,1
1711,2022-02-27,1109.93,0,0,0,1,0,3,1,2,0,0,0,0,0,0,4,1,2,1,0,0,0,3,0,0,0,0,0,1
1711,2022-03-06,-999.66,0,0,0,2,0,5,1,0,0,0,0,1,0,0,8,0,4,0,1,2,0,8,2,0,0,0,0,1
1711,2022-03-13,-147.04999999999768,0,0,0,1,0,4,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,2,1,0,0,0,0,1
1711,2022-03-20,-223.57999999999998,0,0,0,1,0,5,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,1
1711,2022-03-27,-102.22,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,5,0,0,0,0,0,1
1711,2022-04-03,301.45,0,0,0,1,0,4,0,1,0,0,0,1,0,0,3,1,0,0,1,1,0,4,2,0,0,0,0,1
1711,2022-04-10,-256.84999999999997,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,3,3,4,0,0,2,0,0,0,0,0,1
1711,2022-04-17,-8.670000000000002,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1
1711,2022-04-24,-123.51000000000002,0,0,0,0,0,4,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,0,0,0,0,1
1711,2022-05-01,1750.98,0,0,0,1,0,4,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0,1,0,0,0,0,0,1
1712,2022-01-02,-76.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1712,2022-01-09,-410.99,0,0,0,0,0,1,7,0,0,0,2,0,0,1,8,0,3,3,0,0,0,4,3,0,0,0,0,0
1712,2022-01-16,-68.94,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0
1712,2022-01-23,-63.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,4,0,0,0,1,0,0,0,0,0,0
1712,2022-01-30,-30.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0
1712,2022-02-06,9.78,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0
1712,2022-02-13,87.04999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0
1712,2022-02-20,-41.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,7,0,0,0,0,0
1712,2022-02-27,199.04000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,1,1,0,0,0,0,8,0,1,0,0,0
1712,2022-03-06,-198.67000000000016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,3,4,0,0,0,1,9,0,0,0,0,0
1712,2022-03-13,-15.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0
1712,2022-03-20,-26.440000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1712,2022-03-27,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,2022-04-03,157.9,0,0,0,0,2,0,2,0,0,0,0,0,0,1,4,1,2,4,1,0,0,2,1,0,1,0,0,0
1712,2022-04-10,-82.53999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,1,9,0,0,0,0,0
1712,2022-04-17,-47.25,0,0,0,0,0,0,4,0,0,0,1,0,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0
1712,2022-04-24,-27.04,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,2022-05-01,750.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,1,0,0,0
1713,2022-01-02,-55.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
1713,2022-01-09,3501.05,1,0,0,2,0,2,0,2,0,0,0,1,0,1,18,0,4,5,2,0,0,4,8,0,1,1,0,0
1713,2022-01-16,-1643.73,0,0,0,1,0,2,0,0,0,0,0,0,0,2,13,0,1,2,2,1,0,6,6,0,0,0,0,0
1713,2022-01-23,-2787.32,0,0,0,1,0,1,2,0,0,0,0,0,0,0,11,0,0,2,2,1,0,7,12,0,0,1,1,0
1713,2022-01-30,-1594.89,0,0,0,1,0,2,1,0,0,0,0,0,0,2,6,0,0,2,1,4,0,1,4,0,0,1,4,0
1713,2022-02-06,-822.7999999999998,0,0,0,1,0,1,4,3,0,0,0,0,0,0,16,0,3,3,0,1,0,2,4,0,1,0,0,0
1713,2022-02-13,10359.11,0,0,0,1,0,1,3,0,0,0,0,0,0,1,23,0,1,0,2,1,0,5,8,0,0,2,0,0
1713,2022-02-20,-2399.76,0,0,0,2,0,5,4,0,0,0,0,0,0,2,9,0,0,0,0,1,0,5,2,0,0,2,1,0
1713,2022-02-27,-3403.81,0,0,0,1,0,2,1,0,0,0,0,0,0,1,8,0,0,3,1,3,0,9,4,0,0,6,4,0
1713,2022-03-06,-2394.7900000000004,0,0,0,3,1,5,0,3,0,0,0,0,0,1,19,0,3,1,3,2,0,5,4,0,0,1,0,0
1713,2022-03-13,-2455.2,0,0,0,2,0,3,1,0,0,0,0,0,0,2,13,0,1,5,1,1,0,3,4,0,1,0,0,0
1713,2022-03-20,10339.65,0,0,1,2,0,2,0,0,0,0,0,0,0,1,17,0,1,1,2,1,0,3,1,0,0,4,1,0
1713,2022-03-27,-3087.72,0,0,0,3,0,6,1,0,0,0,0,0,0,1,17,0,0,1,3,2,0,4,2,0,0,1,4,0
1713,2022-04-03,-21062.43,0,0,0,2,0,0,0,1,0,1,0,1,0,3,14,0,1,0,1,2,0,1,4,0,0,0,0,0
1713,2022-04-10,5472.96,0,0,0,3,0,1,0,2,0,0,0,0,0,0,4,0,3,1,0,0,0,2,2,0,1,0,0,0
1713,2022-04-17,20668.800000000003,0,0,0,0,0,2,1,1,0,0,0,1,0,2,10,0,2,2,0,1,0,3,0,0,0,0,0,0
1713,2022-04-24,-683.47,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,4,0
1713,2022-05-01,-1211.57,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,2,0,4,0,4,1,0,0,0,0,0
1714,2022-01-02,-43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,2022-01-09,-1278.16,0,0,0,0,0,0,3,0,0,2,0,0,0,0,6,0,1,2,6,1,0,2,4,0,1,0,0,0
1714,2022-01-16,-4582.61,0,0,0,0,1,0,2,1,0,0,0,0,0,0,9,0,3,5,4,2,0,2,3,1,2,5,1,0
1714,2022-01-23,1081.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0
1714,2022-01-30,8628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0
1714,2022-02-06,-4402.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,4,0,0,0,0,0
1714,2022-02-13,4767.099999999999,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,1,0,0,5,0,0,0,0,0
1714,2022-02-20,9001.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
1714,2022-02-27,-2843.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1714,2022-03-06,-112.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1714,2022-03-13,71260.55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0
1714,2022-03-20,8999.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,3,1,0,1,0,1,1,2,0,0
1714,2022-03-27,6635.27,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,3,5,0,0,0,0,0,1,1,0,0
1714,2022-04-03,1799.4700000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,1,1,0,0,0,0,1,2,0,0
1714,2022-04-10,19408.909999999996,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,5,1,0,1,0,0,4,0,1,0,0,0
1714,2022-04-17,-61788.850000000006,0,0,0,0,1,0,2,0,0,1,0,0,0,0,6,0,2,0,2,0,0,1,1,1,0,0,0,0
1714,2022-04-24,-898.8299999999999,0,0,0,0,0,0,3,1,1,0,1,0,0,0,3,0,2,3,2,1,0,3,0,0,2,4,0,0
1714,2022-05-01,567.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,1,1,0,0,0,0
1715,2022-01-02,489.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
